record_id,redcap_repeat_instrument,redcap_repeat_instance,intake_questionnaire_timestamp,age,sex,intake_questionnaire_complete,log_a_new_activity_timestamp,type,social_context,wear_activity,nonwear_activity,nighttime,setting_level01,setting_level02_indoors,setting_level02_indoors_home,setting_level02_indoors_workingspace,setting_level02_indoors_learningfacility,setting_level02_indoors_retailfacility,setting_level02_indoors_healthfacility,setting_level02_indoors_leisurespace,setting_level02_outdoors,setting_level02_mixed,lighting_scenario_daylight___1,lighting_scenario_daylight___2,lighting_scenario_daylight___3,lighting_scenario_daylight___4,lighting_scenario_3___1,lighting_scenario_3___2,lighting_scenario_3___3,lighting_scenario_2___1,lighting_scenario_2___2,lighting_scenario_2___3,lighting_scenario_2___4,autonomy,notes,par_joindate,par_joindate_utc,par_timezone,par_code,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,log_a_new_activity_complete,post_participation_survey_timestamp,complete_log,behaviour_change,yes_behaviour_change,situation_logging_difficulty,other_feedback,travel_time_zone,travel_departure_time,travel_arrival_time,travel_date_time_travel,city_country,latitude,longitude,post_participation_survey_complete,device_information_timestamp,device_id,device_information_complete,detailed_time_zone_changes_timestamp,tz_identifier_start,datetime_start,tz_identifier_end,datetime_end,flight_no,detailed_time_zone_changes_complete
3,log_a_new_activity,17,,NA,NA,NA,NA,1,2,2,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,1,0,0,0,1,,NA,NA,NA,NA,2025-09-22 18:36:57,2025-09-22 18:37:40,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-22 18:37:40',    'utcTime': '2025-09-22 16:36:57.660231Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '53'  }",result_log_a_new_activity_3_17.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,18,,NA,NA,NA,NA,1,2,1,NA,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,1,,NA,NA,NA,NA,2025-09-22 19:13:10,2025-09-22 19:13:38,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-22 19:13:39',    'utcTime': '2025-09-22 17:13:10.470869Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '48'  }",result_log_a_new_activity_3_18.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,19,,NA,NA,NA,NA,1,2,1,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,1,0,1,0,1,,NA,NA,NA,NA,2025-09-22 19:30:16,2025-09-22 19:30:39,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-22 19:30:40',    'utcTime': '2025-09-22 17:30:16.597832Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '53'  }",result_log_a_new_activity_3_19.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,20,,NA,NA,NA,NA,1,2,1,NA,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,1,0,1,1,1,,NA,NA,NA,NA,2025-09-22 20:33:04,2025-09-22 20:33:37,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-22 20:33:37',    'utcTime': '2025-09-22 18:33:04.055604Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '53'  }",result_log_a_new_activity_3_20.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,21,,NA,NA,NA,NA,1,2,1,NA,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,1,0,0,1,1,,NA,NA,NA,NA,2025-09-22 20:57:29,2025-09-22 20:57:59,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-22 20:58:00',    'utcTime': '2025-09-22 18:57:29.329731Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '53'  }",result_log_a_new_activity_3_21.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,22,,NA,NA,NA,NA,1,2,1,NA,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,1,1,,NA,NA,NA,NA,2025-09-22 21:03:06,2025-09-22 21:03:28,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-22 21:03:29',    'utcTime': '2025-09-22 19:03:06.051054Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '53'  }",result_log_a_new_activity_3_22.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,23,,NA,NA,NA,NA,1,2,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,1,0,1,,NA,NA,NA,NA,2025-09-22 21:16:58,2025-09-22 21:17:33,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-22 21:17:34',    'utcTime': '2025-09-22 19:16:58.000014Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '53'  }",result_log_a_new_activity_3_23.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,24,,NA,NA,NA,NA,1,2,2,NA,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,1,,NA,NA,NA,NA,2025-09-22 23:07:32,2025-09-22 23:08:01,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-22 23:08:01',    'utcTime': '2025-09-22 21:07:32.508141Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '48'  }",result_log_a_new_activity_3_24.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,25,,NA,NA,NA,NA,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,7,NA,0,1,0,0,0,1,0,0,0,0,0,1,,NA,NA,NA,NA,2025-09-22 23:11:01,2025-09-22 23:11:37,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-22 23:11:38',    'utcTime': '2025-09-22 21:11:01.920520Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '43'  }",result_log_a_new_activity_3_25.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,26,,NA,NA,NA,NA,1,2,2,NA,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,1,,NA,NA,NA,NA,2025-09-22 23:38:18,2025-09-22 23:38:55,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-22 23:38:55',    'utcTime': '2025-09-22 21:38:18.279489Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '48'  }",result_log_a_new_activity_3_26.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,27,,NA,NA,NA,NA,1,1,1,NA,NA,1,1,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,1,,NA,NA,NA,NA,2025-09-22 23:46:50,2025-09-22 23:47:57,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-22 23:47:58',    'utcTime': '2025-09-22 21:46:50.078228Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '48'  }",result_log_a_new_activity_3_27.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,28,,NA,NA,NA,NA,1,1,1,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,0,1,,NA,NA,NA,NA,2025-09-23 00:03:23,2025-09-23 00:03:49,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-23 00:03:49',    'utcTime': '2025-09-22 22:03:23.035995Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '48'  }",result_log_a_new_activity_3_28.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,29,,NA,NA,NA,NA,1,2,1,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,1,,NA,NA,NA,NA,2025-09-23 00:07:20,2025-09-23 00:08:04,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-23 00:08:05',    'utcTime': '2025-09-22 22:07:20.068178Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '48'  }",result_log_a_new_activity_3_29.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,30,,NA,NA,NA,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,0,1,,NA,NA,NA,NA,2025-09-23 00:16:36,2025-09-23 00:17:13,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-23 00:17:14',    'utcTime': '2025-09-22 22:16:36.886338Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '34'  }",result_log_a_new_activity_3_30.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,31,,NA,NA,NA,NA,1,2,1,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,1,,NA,NA,NA,NA,2025-09-23 07:48:23,2025-09-23 07:48:46,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-23 07:48:47',    'utcTime': '2025-09-23 05:48:23.087265Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '48'  }",result_log_a_new_activity_3_31.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
3,log_a_new_activity,32,,NA,NA,NA,NA,1,1,2,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,1,,NA,NA,NA,NA,2025-09-23 08:09:02,2025-09-23 08:09:25,NA,1,"{    'devicemanufacturer': 'Apple',    'deviceplatform': 'iOS',    'deviceversion': '26.0',    'syncdate': '2025-09-23 08:09:25',    'utcTime': '2025-09-23 06:09:02.216339Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.1',    'buildnumber': '187',    'configversion': '2',    'devicemodel': 'iPhone12,1',    'percentComplete': '48'  }",result_log_a_new_activity_3_32.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
